transaction_id,order_id,customer_id,amount,expected_settlement,settled_amount,difference,status,priority,anomaly_score,ml_risk,combined_risk_score,risk_level
TXN001505,ORD001505,CUST00312,22263.76,21755.95,21755.95,0.0,MATCHED,LOW,15.69,LOW,9.41,LOW
TXN001506,ORD001506,CUST00212,16399.44,16177.97,16177.97,0.0,MATCHED,LOW,7.92,LOW,4.75,LOW
TXN001507,ORD001507,CUST00350,9147.23,44.92,44.92,0.0,MATCHED,LOW,66.05,HIGH,39.63,MEDIUM
TXN001508,ORD001508,CUST00229,21123.5,20593.23,20593.23,0.0,MATCHED,LOW,14.9,LOW,8.94,LOW
TXN001509,ORD001509,CUST00574,19208.67,18721.04,18721.04,0.0,MATCHED,LOW,10.51,LOW,6.31,LOW
TXN001510,ORD001510,CUST00485,17944.79,17481.25,17481.25,0.0,MATCHED,LOW,11.65,LOW,6.99,LOW
TXN001511,ORD001511,CUST00464,2939.18,2894.0,2894.0,0.0,MATCHED,LOW,12.04,LOW,7.22,LOW
TXN001512,ORD001512,CUST00675,5621.5,5489.29,5489.29,0.0,MATCHED,LOW,5.06,LOW,3.04,LOW
TXN001513,ORD001513,CUST00364,20764.11,12644.98,12644.98,0.0,MATCHED,LOW,47.62,MEDIUM,28.57,LOW
TXN001514,ORD001514,CUST00299,13737.5,13511.78,13511.78,0.0,MATCHED,LOW,3.59,LOW,2.15,LOW
TXN001515,ORD001515,CUST00109,1239.87,1217.7,1217.7,0.0,MATCHED,LOW,17.14,LOW,10.28,LOW
TXN001516,ORD001516,CUST00505,3597.18,3500.0,3500.0,0.0,MATCHED,LOW,11.77,LOW,7.06,LOW
TXN001517,ORD001517,CUST00420,2763.34,2704.0,2704.0,0.0,MATCHED,LOW,8.04,LOW,4.82,LOW
TXN001518,ORD001518,CUST00201,4769.83,4633.13,4633.13,0.0,MATCHED,LOW,14.15,LOW,8.49,LOW
TXN001519,ORD001519,CUST00221,11480.45,11338.56,11338.56,0.0,MATCHED,LOW,10.35,LOW,6.21,LOW
TXN001520,ORD001520,CUST00196,17948.02,17599.51,17599.51,0.0,MATCHED,LOW,5.51,LOW,3.31,LOW
TXN001521,ORD001521,CUST00425,1257.86,1222.65,245.69,976.96,UNDER_SETTLED,MEDIUM,58.71,MEDIUM,37.39,MEDIUM
TXN001522,ORD001522,CUST00689,14761.4,14486.98,14486.98,0.0,MATCHED,LOW,3.0,LOW,1.8,LOW
TXN001523,ORD001523,CUST00462,11488.96,11289.42,11289.42,0.0,MATCHED,LOW,3.43,LOW,2.06,LOW
TXN001524,ORD001524,CUST00517,3452.44,3388.71,3388.71,0.0,MATCHED,LOW,7.95,LOW,4.77,LOW
TXN001525,ORD001525,CUST00005,13306.07,13040.81,13040.81,0.0,MATCHED,LOW,1.14,LOW,0.68,LOW
TXN001526,ORD001526,CUST00567,23389.18,23099.58,23099.58,0.0,MATCHED,LOW,26.52,LOW,15.91,LOW
TXN001527,ORD001527,CUST00495,23116.83,22616.29,22616.29,0.0,MATCHED,LOW,18.3,LOW,10.98,LOW
TXN001528,ORD001528,CUST00182,17326.26,16857.95,16857.95,0.0,MATCHED,LOW,12.71,LOW,7.63,LOW
TXN001529,ORD001529,CUST00132,2678.49,2632.52,2632.52,0.0,MATCHED,LOW,10.92,LOW,6.55,LOW
TXN001530,ORD001530,CUST00615,15193.4,14824.24,14824.24,0.0,MATCHED,LOW,5.29,LOW,3.17,LOW
TXN001531,ORD001531,CUST00517,22046.63,21594.69,21594.69,0.0,MATCHED,LOW,13.61,LOW,8.17,LOW
TXN001532,ORD001532,CUST00624,22906.17,22581.35,22581.35,0.0,MATCHED,LOW,17.33,LOW,10.4,LOW
TXN001533,ORD001533,CUST00255,6912.54,6743.4,6743.4,0.0,MATCHED,LOW,3.01,LOW,1.81,LOW
TXN001534,ORD001534,CUST00302,11375.86,11143.47,11143.47,0.0,MATCHED,LOW,0.04,LOW,0.02,LOW
TXN001535,ORD001535,CUST00142,10377.36,10234.82,10234.82,0.0,MATCHED,LOW,7.23,LOW,4.34,LOW
TXN001536,ORD001536,CUST00525,7542.94,7363.82,7363.82,0.0,MATCHED,LOW,2.01,LOW,1.21,LOW
TXN001537,ORD001537,CUST00561,21531.62,21025.99,21025.99,0.0,MATCHED,LOW,13.24,LOW,7.94,LOW
TXN001538,ORD001538,CUST00567,15851.32,10249.45,10249.45,0.0,MATCHED,LOW,37.64,MEDIUM,22.58,LOW
TXN001539,ORD001539,CUST00215,15641.77,15298.78,15298.78,0.0,MATCHED,LOW,5.05,LOW,3.03,LOW
TXN001540,ORD001540,CUST00354,23037.67,22571.77,22571.77,0.0,MATCHED,LOW,15.95,LOW,9.57,LOW
TXN001541,ORD001541,CUST00666,24381.97,23725.56,23725.56,0.0,MATCHED,LOW,42.87,MEDIUM,25.72,LOW
TXN001542,ORD001542,CUST00516,13608.04,13325.42,13325.42,0.0,MATCHED,LOW,2.76,LOW,1.66,LOW
TXN001543,ORD001543,CUST00331,17787.78,17454.65,17454.65,0.0,MATCHED,LOW,4.95,LOW,2.97,LOW
TXN001544,ORD001544,CUST00361,14100.78,13810.92,13810.92,0.0,MATCHED,LOW,3.02,LOW,1.81,LOW
TXN001545,ORD001545,CUST00585,23572.57,22889.34,22889.34,0.0,MATCHED,LOW,47.18,MEDIUM,28.31,LOW
TXN001546,ORD001546,CUST00428,16888.66,16504.95,16504.95,0.0,MATCHED,LOW,5.53,LOW,3.32,LOW
TXN001547,ORD001547,CUST00293,21949.18,4884.77,4884.77,0.0,MATCHED,LOW,69.46,HIGH,41.68,MEDIUM
TXN001548,ORD001548,CUST00014,13115.98,12734.21,12734.21,0.0,MATCHED,LOW,14.13,LOW,8.48,LOW
TXN001549,ORD001549,CUST00391,3718.64,3653.67,3653.67,0.0,MATCHED,LOW,8.54,LOW,5.12,LOW
TXN001550,ORD001550,CUST00058,5077.57,5015.12,5015.12,0.0,MATCHED,LOW,13.45,LOW,8.07,LOW
TXN001551,ORD001551,CUST00165,24589.96,24280.16,24280.16,0.0,MATCHED,LOW,30.37,LOW,18.22,LOW
TXN001552,ORD001552,CUST00257,3746.07,3646.37,3646.37,0.0,MATCHED,LOW,12.02,LOW,7.21,LOW
TXN001553,ORD001553,CUST00303,5179.62,5086.52,5086.52,0.0,MATCHED,LOW,6.2,LOW,3.72,LOW
TXN001554,ORD001554,CUST00034,9031.19,8806.0,8806.0,0.0,MATCHED,LOW,2.67,LOW,1.6,LOW
TXN001555,ORD001555,CUST00105,15441.11,15251.55,15251.55,0.0,MATCHED,LOW,12.33,LOW,7.4,LOW
TXN001556,ORD001556,CUST00576,21634.55,21037.94,21037.94,0.0,MATCHED,LOW,25.31,LOW,15.19,LOW
TXN001557,ORD001557,CUST00663,14075.64,13824.52,13824.52,0.0,MATCHED,LOW,3.34,LOW,2.0,LOW
TXN001558,ORD001558,CUST00524,19629.25,19363.8,19363.8,0.0,MATCHED,LOW,11.74,LOW,7.04,LOW
TXN001559,ORD001559,CUST00295,17354.11,5880.34,5880.34,0.0,MATCHED,LOW,50.88,MEDIUM,30.53,LOW
TXN001560,ORD001560,CUST00391,9750.11,7504.81,7504.81,0.0,MATCHED,LOW,24.56,LOW,14.74,LOW
TXN001561,ORD001561,CUST00321,24149.25,23714.14,23714.14,0.0,MATCHED,LOW,21.0,LOW,12.6,LOW
TXN001562,ORD001562,CUST00014,18617.38,18179.8,18179.8,0.0,MATCHED,LOW,7.82,LOW,4.69,LOW
TXN001563,ORD001563,CUST00636,21734.36,6686.74,6686.74,0.0,MATCHED,LOW,66.93,HIGH,40.16,MEDIUM
TXN001564,ORD001564,CUST00231,22796.01,22265.52,22265.52,0.0,MATCHED,LOW,19.91,LOW,11.95,LOW
TXN001565,ORD001565,CUST00664,9256.75,9050.44,9050.44,0.0,MATCHED,LOW,1.93,LOW,1.16,LOW
TXN001566,ORD001566,CUST00560,18487.41,17971.35,17971.35,0.0,MATCHED,LOW,16.49,LOW,9.89,LOW
TXN001567,ORD001567,CUST00199,7425.03,7328.8,7328.8,0.0,MATCHED,LOW,9.3,LOW,5.58,LOW
TXN001568,ORD001568,CUST00700,1954.28,1920.67,1920.67,0.0,MATCHED,LOW,13.95,LOW,8.37,LOW
TXN001569,ORD001569,CUST00527,3071.91,1667.39,1667.39,0.0,MATCHED,LOW,38.3,MEDIUM,22.98,LOW
TXN001570,ORD001570,CUST00439,7049.89,6964.25,6964.25,0.0,MATCHED,LOW,11.04,LOW,6.62,LOW
TXN001571,ORD001571,CUST00134,4107.13,4034.96,4034.96,0.0,MATCHED,LOW,8.11,LOW,4.87,LOW
TXN001572,ORD001572,CUST00006,8331.01,8164.74,8164.74,0.0,MATCHED,LOW,1.02,LOW,0.61,LOW
TXN001573,ORD001573,CUST00159,1094.52,1064.88,1064.88,0.0,MATCHED,LOW,21.14,LOW,12.68,LOW
TXN001574,ORD001574,CUST00612,1366.3,1336.45,1336.45,0.0,MATCHED,LOW,15.39,LOW,9.23,LOW
TXN001575,ORD001575,CUST00631,21094.19,20508.72,20508.72,0.0,MATCHED,LOW,22.8,LOW,13.68,LOW
TXN001576,ORD001576,CUST00503,19768.71,19442.15,19442.15,0.0,MATCHED,LOW,8.33,LOW,5.0,LOW
TXN001577,ORD001577,CUST00367,1914.73,1868.54,1868.54,0.0,MATCHED,LOW,13.08,LOW,7.85,LOW
TXN001578,ORD001578,CUST00326,13182.34,12889.59,12889.59,0.0,MATCHED,LOW,2.02,LOW,1.21,LOW
TXN001579,ORD001579,CUST00534,1797.59,1745.01,1745.01,0.0,MATCHED,LOW,21.31,LOW,12.79,LOW
TXN001580,ORD001580,CUST00164,10456.69,10263.38,10263.38,0.0,MATCHED,LOW,1.92,LOW,1.15,LOW
TXN001581,ORD001581,CUST00414,2389.44,2344.74,2344.74,0.0,MATCHED,LOW,10.84,LOW,6.5,LOW
TXN001582,ORD001582,CUST00219,16617.03,16252.55,16252.55,0.0,MATCHED,LOW,5.66,LOW,3.4,LOW
TXN001583,ORD001583,CUST00370,7410.0,7216.54,7216.54,0.0,MATCHED,LOW,5.53,LOW,3.32,LOW
TXN001584,ORD001584,CUST00634,13309.42,13128.8,13128.8,0.0,MATCHED,LOW,7.71,LOW,4.63,LOW
TXN001585,ORD001585,CUST00665,319.21,311.63,311.63,0.0,MATCHED,LOW,25.48,LOW,15.29,LOW
TXN001586,ORD001586,CUST00355,11197.11,10998.4,10998.4,0.0,MATCHED,LOW,3.26,LOW,1.96,LOW
TXN001587,ORD001587,CUST00629,22973.32,22497.79,22497.79,0.0,MATCHED,LOW,15.52,LOW,9.31,LOW
TXN001588,ORD001588,CUST00041,17095.53,16662.35,16662.35,0.0,MATCHED,LOW,7.78,LOW,4.67,LOW
TXN001589,ORD001589,CUST00391,22906.72,22498.76,22498.76,0.0,MATCHED,LOW,14.3,LOW,8.58,LOW
TXN001590,ORD001590,CUST00396,6489.1,6341.91,6341.91,0.0,MATCHED,LOW,3.17,LOW,1.9,LOW
TXN001591,ORD001591,CUST00290,715.17,702.13,702.13,0.0,MATCHED,LOW,21.57,LOW,12.94,LOW
TXN001592,ORD001592,CUST00384,12906.3,12654.41,12654.41,0.0,MATCHED,LOW,1.08,LOW,0.65,LOW
TXN001593,ORD001593,CUST00457,12221.44,11969.72,11969.72,0.0,MATCHED,LOW,1.04,LOW,0.62,LOW
TXN001594,ORD001594,CUST00668,4893.56,4762.43,4762.43,0.0,MATCHED,LOW,10.13,LOW,6.08,LOW
TXN001595,ORD001595,CUST00085,23710.47,23100.34,,23100.34,MISSING_SETTLEMENT,CRITICAL,97.68,CRITICAL,98.61,CRITICAL
TXN001596,ORD001596,CUST00551,13376.82,5499.43,5499.43,0.0,MATCHED,LOW,48.67,MEDIUM,29.2,LOW
TXN001597,ORD001597,CUST00068,5348.46,5234.63,5234.63,0.0,MATCHED,LOW,5.29,LOW,3.17,LOW
TXN001598,ORD001598,CUST00219,21637.28,21271.9,21271.9,0.0,MATCHED,LOW,12.72,LOW,7.63,LOW
TXN001599,ORD001599,CUST00107,5218.93,5152.96,5152.96,0.0,MATCHED,LOW,11.74,LOW,7.04,LOW
TXN001600,ORD001600,CUST00446,16199.37,15722.57,,15722.57,MISSING_SETTLEMENT,CRITICAL,90.01,CRITICAL,81.5,CRITICAL
TXN001601,ORD001601,CUST00158,691.45,157.8,157.8,0.0,MATCHED,LOW,49.16,MEDIUM,29.5,LOW
TXN001602,ORD001602,CUST00340,1043.37,1026.89,1026.89,0.0,MATCHED,LOW,19.86,LOW,11.92,LOW
TXN001603,ORD001603,CUST00056,4532.0,4418.93,4418.93,0.0,MATCHED,LOW,8.77,LOW,5.26,LOW
TXN001604,ORD001604,CUST00572,1854.01,1829.11,,1829.11,MISSING_SETTLEMENT,HIGH,74.7,HIGH,48.77,MEDIUM
TXN001605,ORD001605,CUST00265,10250.06,9975.95,9975.95,0.0,MATCHED,LOW,4.97,LOW,2.98,LOW
TXN001606,ORD001606,CUST00646,10170.76,10033.69,10033.69,0.0,MATCHED,LOW,9.06,LOW,5.44,LOW
TXN001607,ORD001607,CUST00018,9798.6,9624.56,9624.56,0.0,MATCHED,LOW,3.49,LOW,2.09,LOW
TXN001608,ORD001608,CUST00548,246.88,243.67,243.67,0.0,MATCHED,LOW,33.01,LOW,19.81,LOW
TXN001609,ORD001609,CUST00634,1674.62,1631.11,1631.11,0.0,MATCHED,LOW,17.01,LOW,10.21,LOW
TXN001610,ORD001610,CUST00600,1233.37,1208.44,1208.44,0.0,MATCHED,LOW,15.35,LOW,9.21,LOW
TXN001611,ORD001611,CUST00367,23208.39,22848.37,22848.37,0.0,MATCHED,LOW,18.62,LOW,11.17,LOW
TXN001612,ORD001612,CUST00297,19693.61,19183.89,19183.89,0.0,MATCHED,LOW,12.76,LOW,7.66,LOW
TXN001613,ORD001613,CUST00622,2253.98,2201.39,2201.39,0.0,MATCHED,LOW,12.06,LOW,7.24,LOW
TXN001614,ORD001614,CUST00449,9597.2,9432.67,9432.67,0.0,MATCHED,LOW,2.83,LOW,1.7,LOW
TXN001615,ORD001615,CUST00032,11902.29,11592.43,11592.43,0.0,MATCHED,LOW,4.92,LOW,2.95,LOW
TXN001616,ORD001616,CUST00226,3495.9,3427.86,3427.86,0.0,MATCHED,LOW,8.1,LOW,4.86,LOW
TXN001617,ORD001617,CUST00559,7444.96,7285.96,7285.96,0.0,MATCHED,LOW,1.53,LOW,0.92,LOW
TXN001618,ORD001618,CUST00148,7521.61,7406.22,7406.22,0.0,MATCHED,LOW,5.13,LOW,3.08,LOW
TXN001619,ORD001619,CUST00664,9390.95,9213.27,8633.5,579.77,UNDER_SETTLED,MEDIUM,28.4,LOW,18.53,LOW
TXN001620,ORD001620,CUST00567,21881.7,21381.44,21381.44,0.0,MATCHED,LOW,13.08,LOW,7.85,LOW
TXN001621,ORD001621,CUST00127,1140.15,1117.55,1117.55,0.0,MATCHED,LOW,16.2,LOW,9.72,LOW
TXN001622,ORD001622,CUST00611,9912.63,2158.27,2158.27,0.0,MATCHED,LOW,49.8,MEDIUM,29.88,LOW
TXN001623,ORD001623,CUST00088,7686.81,7571.54,7571.54,0.0,MATCHED,LOW,5.54,LOW,3.32,LOW
TXN001624,ORD001624,CUST00353,5372.25,5307.09,5307.09,0.0,MATCHED,LOW,13.13,LOW,7.88,LOW
TXN001625,ORD001625,CUST00525,3647.13,753.8,753.8,0.0,MATCHED,LOW,49.7,MEDIUM,29.82,LOW
TXN001626,ORD001626,CUST00227,15460.43,15041.92,15041.92,0.0,MATCHED,LOW,10.01,LOW,6.01,LOW
TXN001627,ORD001627,CUST00199,2954.1,2889.08,2889.08,0.0,MATCHED,LOW,9.18,LOW,5.51,LOW
TXN001628,ORD001628,CUST00581,21321.05,20989.09,20989.09,0.0,MATCHED,LOW,12.4,LOW,7.44,LOW
TXN001629,ORD001629,CUST00563,11585.5,11251.5,11251.5,0.0,MATCHED,LOW,10.65,LOW,6.39,LOW
TXN001630,ORD001630,CUST00075,7337.25,7154.28,7154.28,0.0,MATCHED,LOW,3.54,LOW,2.12,LOW
TXN001631,ORD001631,CUST00257,2545.24,2494.16,2494.16,0.0,MATCHED,LOW,10.49,LOW,6.29,LOW
TXN001632,ORD001632,CUST00595,12231.04,11883.83,,11883.83,MISSING_SETTLEMENT,CRITICAL,85.03,CRITICAL,72.01,HIGH
TXN001633,ORD001633,CUST00366,3292.56,3222.66,3222.66,0.0,MATCHED,LOW,7.65,LOW,4.59,LOW
TXN001634,ORD001634,CUST00241,2591.12,2532.37,2532.37,0.0,MATCHED,LOW,10.98,LOW,6.59,LOW
TXN001635,ORD001635,CUST00072,22512.95,21940.82,21940.82,0.0,MATCHED,LOW,22.41,LOW,13.45,LOW
TXN001636,ORD001636,CUST00498,11321.08,11100.59,11100.59,0.0,MATCHED,LOW,0.92,LOW,0.55,LOW
TXN001637,ORD001637,CUST00676,7711.32,7543.05,7543.05,0.0,MATCHED,LOW,1.71,LOW,1.03,LOW
TXN001638,ORD001638,CUST00157,14182.24,13857.56,13857.56,0.0,MATCHED,LOW,2.13,LOW,1.28,LOW
TXN001639,ORD001639,CUST00324,23970.61,23466.17,23466.17,0.0,MATCHED,LOW,21.0,LOW,12.6,LOW
TXN001640,ORD001640,CUST00005,7899.05,7754.91,7754.91,0.0,MATCHED,LOW,3.36,LOW,2.02,LOW
TXN001641,ORD001641,CUST00227,17833.76,17576.69,17576.69,0.0,MATCHED,LOW,7.59,LOW,4.55,LOW
TXN001642,ORD001642,CUST00447,6989.33,6888.24,6888.24,0.0,MATCHED,LOW,6.77,LOW,4.06,LOW
TXN001643,ORD001643,CUST00138,17021.55,16614.23,16614.23,0.0,MATCHED,LOW,5.38,LOW,3.23,LOW
TXN001644,ORD001644,CUST00492,11624.92,11425.96,11425.96,0.0,MATCHED,LOW,3.51,LOW,2.11,LOW
TXN001645,ORD001645,CUST00313,12225.59,11987.11,11987.11,0.0,MATCHED,LOW,0.98,LOW,0.59,LOW
TXN001646,ORD001646,CUST00180,16174.23,15892.15,15892.15,0.0,MATCHED,LOW,4.55,LOW,2.73,LOW
TXN001647,ORD001647,CUST00288,21481.97,20912.81,20912.81,0.0,MATCHED,LOW,20.3,LOW,12.18,LOW
TXN001648,ORD001648,CUST00552,4991.16,4926.57,4926.57,0.0,MATCHED,LOW,12.01,LOW,7.21,LOW
TXN001649,ORD001649,CUST00642,2003.91,1973.04,1973.04,0.0,MATCHED,LOW,15.21,LOW,9.13,LOW
TXN001650,ORD001650,CUST00020,21254.72,20848.75,20848.75,0.0,MATCHED,LOW,9.85,LOW,5.91,LOW
TXN001651,ORD001651,CUST00032,20334.8,19798.37,19798.37,0.0,MATCHED,LOW,16.65,LOW,9.99,LOW
TXN001652,ORD001652,CUST00415,19253.09,18805.74,18805.74,0.0,MATCHED,LOW,8.65,LOW,5.19,LOW
TXN001653,ORD001653,CUST00038,13834.69,13608.65,13608.65,0.0,MATCHED,LOW,3.57,LOW,2.14,LOW
TXN001654,ORD001654,CUST00553,11855.39,11589.34,11589.34,0.0,MATCHED,LOW,1.55,LOW,0.93,LOW
TXN001655,ORD001655,CUST00153,9208.88,9034.06,9034.06,0.0,MATCHED,LOW,2.72,LOW,1.63,LOW
TXN001656,ORD001656,CUST00604,18357.35,18103.84,18103.84,0.0,MATCHED,LOW,9.07,LOW,5.44,LOW
TXN001657,ORD001657,CUST00138,11671.06,11493.69,11493.69,0.0,MATCHED,LOW,4.62,LOW,2.77,LOW
TXN001658,ORD001658,CUST00093,9979.95,1281.28,1281.28,0.0,MATCHED,LOW,54.62,MEDIUM,32.77,LOW
TXN001659,ORD001659,CUST00011,16600.69,16161.73,16161.73,0.0,MATCHED,LOW,11.02,LOW,6.61,LOW
TXN001660,ORD001660,CUST00629,17135.63,16792.65,16792.65,0.0,MATCHED,LOW,4.9,LOW,2.94,LOW
TXN001661,ORD001661,CUST00527,3595.23,3517.18,3517.18,0.0,MATCHED,LOW,7.49,LOW,4.49,LOW
TXN001662,ORD001662,CUST00184,14202.3,13925.08,13925.08,0.0,MATCHED,LOW,1.81,LOW,1.09,LOW
TXN001663,ORD001663,CUST00676,21817.66,21310.39,21310.39,0.0,MATCHED,LOW,13.49,LOW,8.09,LOW
TXN001664,ORD001664,CUST00496,23485.46,23192.95,23192.95,0.0,MATCHED,LOW,25.98,LOW,15.59,LOW
TXN001665,ORD001665,CUST00225,19060.66,18781.98,18781.98,0.0,MATCHED,LOW,9.54,LOW,5.72,LOW
TXN001666,ORD001666,CUST00065,6682.49,6587.5,6587.5,0.0,MATCHED,LOW,6.29,LOW,3.77,LOW
TXN001667,ORD001667,CUST00044,16747.78,16473.56,16473.56,0.0,MATCHED,LOW,4.9,LOW,2.94,LOW
TXN001668,ORD001668,CUST00370,9763.52,9509.44,9509.44,0.0,MATCHED,LOW,4.93,LOW,2.96,LOW
TXN001669,ORD001669,CUST00048,1093.63,1067.98,1067.98,0.0,MATCHED,LOW,17.07,LOW,10.24,LOW
TXN001670,ORD001670,CUST00332,2670.3,2630.47,2630.47,0.0,MATCHED,LOW,13.47,LOW,8.08,LOW
TXN001671,ORD001671,CUST00649,20758.21,20200.03,20200.03,0.0,MATCHED,LOW,18.1,LOW,10.86,LOW
TXN001672,ORD001672,CUST00270,14507.92,14089.23,,14089.23,MISSING_SETTLEMENT,CRITICAL,87.44,CRITICAL,77.19,HIGH
TXN001673,ORD001673,CUST00179,9478.82,9285.45,9285.45,0.0,MATCHED,LOW,0.99,LOW,0.59,LOW
TXN001674,ORD001674,CUST00375,14733.2,14554.16,14554.16,0.0,MATCHED,LOW,11.01,LOW,6.61,LOW
TXN001675,ORD001675,CUST00530,6364.5,6192.56,6192.56,0.0,MATCHED,LOW,6.78,LOW,4.07,LOW
TXN001676,ORD001676,CUST00529,10205.47,10069.89,10069.89,0.0,MATCHED,LOW,9.12,LOW,5.47,LOW
TXN001677,ORD001677,CUST00499,19837.17,19391.86,19391.86,0.0,MATCHED,LOW,8.94,LOW,5.36,LOW
TXN001678,ORD001678,CUST00007,12595.74,12253.78,12253.78,0.0,MATCHED,LOW,7.65,LOW,4.59,LOW
TXN001679,ORD001679,CUST00451,4223.58,4106.42,4106.42,0.0,MATCHED,LOW,13.37,LOW,8.02,LOW
TXN001680,ORD001680,CUST00527,16122.58,7484.82,7484.82,0.0,MATCHED,LOW,41.51,MEDIUM,24.91,LOW
TXN001681,ORD001681,CUST00154,4753.95,4667.27,4667.27,0.0,MATCHED,LOW,6.23,LOW,3.74,LOW
TXN001682,ORD001682,CUST00617,17960.84,17539.9,17539.9,0.0,MATCHED,LOW,5.89,LOW,3.53,LOW
TXN001683,ORD001683,CUST00677,5835.62,5757.43,5757.43,0.0,MATCHED,LOW,9.32,LOW,5.59,LOW
TXN001684,ORD001684,CUST00339,18034.37,17520.5,17520.5,0.0,MATCHED,LOW,16.04,LOW,9.62,LOW
TXN001685,ORD001685,CUST00692,12022.48,11726.5,11726.5,0.0,MATCHED,LOW,2.25,LOW,1.35,LOW
TXN001686,ORD001686,CUST00605,4115.03,4056.23,4056.23,0.0,MATCHED,LOW,10.32,LOW,6.19,LOW
TXN001687,ORD001687,CUST00023,6167.39,524.48,524.48,0.0,MATCHED,LOW,56.19,MEDIUM,33.71,LOW
TXN001688,ORD001688,CUST00588,14849.46,14481.19,14481.19,0.0,MATCHED,LOW,5.34,LOW,3.2,LOW
TXN001689,ORD001689,CUST00645,12864.81,12500.57,12500.57,0.0,MATCHED,LOW,10.3,LOW,6.18,LOW
TXN001690,ORD001690,CUST00151,1492.21,1460.81,1460.81,0.0,MATCHED,LOW,14.84,LOW,8.9,LOW
TXN001691,ORD001691,CUST00185,12964.35,12621.15,12621.15,0.0,MATCHED,LOW,6.74,LOW,4.04,LOW
TXN001692,ORD001692,CUST00614,24234.17,23540.85,23540.85,0.0,MATCHED,LOW,48.75,MEDIUM,29.25,LOW
TXN001693,ORD001693,CUST00020,21974.87,21353.23,21353.23,0.0,MATCHED,LOW,29.73,LOW,17.84,LOW
TXN001694,ORD001694,CUST00678,20550.45,20216.36,,20216.36,MISSING_SETTLEMENT,CRITICAL,94.58,CRITICAL,91.86,CRITICAL
TXN001695,ORD001695,CUST00222,11285.16,10975.3,10975.3,0.0,MATCHED,LOW,6.59,LOW,3.95,LOW
TXN001696,ORD001696,CUST00494,4347.11,4277.49,4277.49,0.0,MATCHED,LOW,8.64,LOW,5.18,LOW
TXN001697,ORD001697,CUST00616,3653.53,3602.51,3602.51,0.0,MATCHED,LOW,13.17,LOW,7.9,LOW
TXN001698,ORD001698,CUST00187,15617.97,15210.68,15210.68,0.0,MATCHED,LOW,9.19,LOW,5.51,LOW
TXN001699,ORD001699,CUST00271,4276.27,4200.89,4200.89,0.0,MATCHED,LOW,7.78,LOW,4.67,LOW
TXN001700,ORD001700,CUST00351,23066.56,22555.81,22555.81,0.0,MATCHED,LOW,18.91,LOW,11.35,LOW
TXN001701,ORD001701,CUST00605,1814.19,1780.27,1780.27,0.0,MATCHED,LOW,13.65,LOW,8.19,LOW
TXN001702,ORD001702,CUST00395,3392.11,3307.15,3307.15,0.0,MATCHED,LOW,9.56,LOW,5.74,LOW
TXN001703,ORD001703,CUST00208,13115.51,12905.98,12905.98,0.0,MATCHED,LOW,4.34,LOW,2.6,LOW
TXN001704,ORD001704,CUST00430,20680.2,20281.38,20281.38,0.0,MATCHED,LOW,9.25,LOW,5.55,LOW
TXN001705,ORD001705,CUST00099,4517.81,4452.96,4452.96,0.0,MATCHED,LOW,11.06,LOW,6.64,LOW
TXN001706,ORD001706,CUST00615,1072.01,1056.03,1056.03,0.0,MATCHED,LOW,20.24,LOW,12.14,LOW
TXN001707,ORD001707,CUST00545,12632.9,12266.96,12266.96,0.0,MATCHED,LOW,12.11,LOW,7.27,LOW
TXN001708,ORD001708,CUST00096,12107.8,11870.75,11870.75,0.0,MATCHED,LOW,0.92,LOW,0.55,LOW
TXN001709,ORD001709,CUST00618,13528.22,13307.69,13307.69,0.0,MATCHED,LOW,3.3,LOW,1.98,LOW
TXN001710,ORD001710,CUST00695,16265.87,15904.21,15904.21,0.0,MATCHED,LOW,5.55,LOW,3.33,LOW
TXN001711,ORD001711,CUST00431,9322.4,9131.49,,9131.49,MISSING_SETTLEMENT,CRITICAL,75.83,HIGH,61.82,HIGH
TXN001712,ORD001712,CUST00543,10781.01,10582.29,10582.29,0.0,MATCHED,LOW,1.75,LOW,1.05,LOW
TXN001713,ORD001713,CUST00494,19759.93,19194.95,19194.95,0.0,MATCHED,LOW,21.87,LOW,13.12,LOW
TXN001714,ORD001714,CUST00359,14767.3,14510.32,14510.32,0.0,MATCHED,LOW,3.56,LOW,2.14,LOW
TXN001715,ORD001715,CUST00590,2533.15,1331.45,1331.45,0.0,MATCHED,LOW,39.66,MEDIUM,23.8,LOW
TXN001716,ORD001716,CUST00261,11980.82,11694.67,11694.67,0.0,MATCHED,LOW,2.7,LOW,1.62,LOW
TXN001717,ORD001717,CUST00086,7153.34,6946.96,6946.96,0.0,MATCHED,LOW,10.88,LOW,6.53,LOW
TXN001718,ORD001718,CUST00419,6519.34,6340.94,6340.94,0.0,MATCHED,LOW,7.63,LOW,4.58,LOW
TXN001719,ORD001719,CUST00008,14491.88,14080.53,14080.53,0.0,MATCHED,LOW,12.24,LOW,7.34,LOW
TXN001720,ORD001720,CUST00533,279.13,274.04,,274.04,MISSING_SETTLEMENT,MEDIUM,75.58,HIGH,46.66,MEDIUM
TXN001721,ORD001721,CUST00211,17225.39,16803.93,16803.93,0.0,MATCHED,LOW,6.02,LOW,3.61,LOW
TXN001722,ORD001722,CUST00419,9120.52,8880.31,8880.31,0.0,MATCHED,LOW,5.15,LOW,3.09,LOW
