transaction_id,order_id,customer_id,amount,payment_date,payment_status,gateway_fee,tax_on_fee,refund_amount,settled_amount,settlement_id,expected_settlement,difference,status
TXN001514,ORD001514,CUST00299,13737.5,2026-08-12,SUCCESS,191.29,34.43,0.0,13511.78,SET001477,13511.78,0.0,MATCHED
TXN001515,ORD001515,CUST00109,1239.87,2026-08-06,SUCCESS,18.79,3.38,0.0,1217.7,SET001478,1217.7,0.0,MATCHED
TXN001516,ORD001516,CUST00505,3597.18,2026-08-23,SUCCESS,82.36,14.82,0.0,3500.0,SET001479,3500.0,0.0,MATCHED
TXN001517,ORD001517,CUST00420,2763.34,2026-08-20,SUCCESS,50.29,9.05,0.0,2704.0,SET001480,2704.0,0.0,MATCHED
TXN001518,ORD001518,CUST00201,4769.83,2026-08-13,SUCCESS,115.85,20.85,0.0,4633.13,SET001481,4633.13,0.0,MATCHED
TXN001519,ORD001519,CUST00221,11480.45,2026-08-26,SUCCESS,120.25,21.64,0.0,11338.56,SET001482,11338.56,0.0,MATCHED
TXN001520,ORD001520,CUST00196,17948.02,2026-08-04,SUCCESS,295.35,53.16,0.0,17599.51,SET001483,17599.51,0.0,MATCHED
TXN001521,ORD001521,CUST00425,1257.86,2026-08-21,SUCCESS,29.84,5.37,0.0,245.69,SET001484,1222.65,976.96,UNDER_SETTLED
TXN001522,ORD001522,CUST00689,14761.4,2026-08-25,SUCCESS,232.56,41.86,0.0,14486.98,SET001485,14486.98,0.0,MATCHED
TXN001523,ORD001523,CUST00462,11488.96,2026-08-19,SUCCESS,169.1,30.44,0.0,11289.42,SET001486,11289.42,0.0,MATCHED
TXN001524,ORD001524,CUST00517,3452.44,2026-08-16,SUCCESS,54.01,9.72,0.0,3388.71,SET001487,3388.71,0.0,MATCHED
TXN001525,ORD001525,CUST00005,13306.07,2026-08-02,SUCCESS,224.8,40.46,0.0,13040.81,SET001488,13040.81,0.0,MATCHED
TXN001526,ORD001526,CUST00567,23389.18,2026-08-19,SUCCESS,245.42,44.18,0.0,23099.58,SET001489,23099.58,0.0,MATCHED
TXN001527,ORD001527,CUST00495,23116.83,2026-08-25,SUCCESS,424.19,76.35,0.0,22616.29,SET001490,22616.29,0.0,MATCHED
TXN001528,ORD001528,CUST00182,17326.26,2026-08-06,SUCCESS,396.87,71.44,0.0,16857.95,SET001491,16857.95,0.0,MATCHED
TXN001529,ORD001529,CUST00132,2678.49,2026-08-22,SUCCESS,38.96,7.01,0.0,2632.52,SET001492,2632.52,0.0,MATCHED
TXN001530,ORD001530,CUST00615,15193.4,2026-08-11,SUCCESS,312.85,56.31,0.0,14824.24,SET001493,14824.24,0.0,MATCHED
TXN001531,ORD001531,CUST00517,22046.63,2026-08-14,SUCCESS,383.0,68.94,0.0,21594.69,SET001494,21594.69,0.0,MATCHED
TXN001532,ORD001532,CUST00624,22906.17,2026-08-25,SUCCESS,275.27,49.55,0.0,22581.35,SET001495,22581.35,0.0,MATCHED
TXN001533,ORD001533,CUST00255,6912.54,2026-08-11,SUCCESS,143.34,25.8,0.0,6743.4,SET001496,6743.4,0.0,MATCHED
TXN001534,ORD001534,CUST00302,11375.86,2026-08-05,SUCCESS,196.94,35.45,0.0,11143.47,SET001497,11143.47,0.0,MATCHED
TXN001535,ORD001535,CUST00142,10377.36,2026-08-23,SUCCESS,120.8,21.74,0.0,10234.82,SET001498,10234.82,0.0,MATCHED
TXN001536,ORD001536,CUST00525,7542.94,2026-08-23,SUCCESS,151.8,27.32,0.0,7363.82,SET001499,7363.82,0.0,MATCHED
TXN001537,ORD001537,CUST00561,21531.62,2026-08-23,SUCCESS,428.5,77.13,0.0,21025.99,SET001500,21025.99,0.0,MATCHED
TXN001538,ORD001538,CUST00567,15851.32,2026-08-07,SUCCESS,321.47,57.86,5222.54,10249.45,SET001501,10249.45,0.0,MATCHED
TXN001539,ORD001539,CUST00215,15641.77,2026-08-10,SUCCESS,290.67,52.32,0.0,15298.78,SET001502,15298.78,0.0,MATCHED
TXN001540,ORD001540,CUST00354,23037.67,2026-08-05,SUCCESS,394.83,71.07,0.0,22571.77,SET001503,22571.77,0.0,MATCHED
TXN001541,ORD001541,CUST00666,24381.97,2026-08-06,SUCCESS,556.28,100.13,0.0,23725.56,SET001504,23725.56,0.0,MATCHED
TXN001542,ORD001542,CUST00516,13608.04,2026-08-21,SUCCESS,239.51,43.11,0.0,13325.42,SET001505,13325.42,0.0,MATCHED
TXN001543,ORD001543,CUST00331,17787.78,2026-08-25,SUCCESS,282.31,50.82,0.0,17454.65,SET001506,17454.65,0.0,MATCHED
TXN001544,ORD001544,CUST00361,14100.78,2026-08-19,SUCCESS,245.64,44.22,0.0,13810.92,SET001507,13810.92,0.0,MATCHED
TXN001545,ORD001545,CUST00585,23572.57,2026-08-23,SUCCESS,579.01,104.22,0.0,22889.34,SET001508,22889.34,0.0,MATCHED
TXN001546,ORD001546,CUST00428,16888.66,2026-08-18,SUCCESS,325.18,58.53,0.0,16504.95,SET001509,16504.95,0.0,MATCHED
TXN001547,ORD001547,CUST00293,21949.18,2026-08-14,SUCCESS,335.63,60.41,16668.37,4884.77,SET001510,4884.77,0.0,MATCHED
TXN001548,ORD001548,CUST00014,13115.98,2026-08-01,SUCCESS,323.53,58.24,0.0,12734.21,SET001511,12734.21,0.0,MATCHED
TXN001549,ORD001549,CUST00391,3718.64,2026-08-22,SUCCESS,55.06,9.91,0.0,3653.67,SET001512,3653.67,0.0,MATCHED
TXN001550,ORD001550,CUST00058,5077.57,2026-08-25,SUCCESS,52.92,9.53,0.0,5015.12,SET001513,5015.12,0.0,MATCHED
TXN001551,ORD001551,CUST00165,24589.96,2026-08-22,SUCCESS,262.54,47.26,0.0,24280.16,SET001514,24280.16,0.0,MATCHED
TXN001552,ORD001552,CUST00257,3746.07,2026-08-02,SUCCESS,84.49,15.21,0.0,3646.37,SET001515,3646.37,0.0,MATCHED
TXN001553,ORD001553,CUST00303,5179.62,2026-08-18,SUCCESS,78.9,14.2,0.0,5086.52,SET001516,5086.52,0.0,MATCHED
TXN001554,ORD001554,CUST00034,9031.19,2026-08-15,SUCCESS,190.84,34.35,0.0,8806.0,SET001517,8806.0,0.0,MATCHED
TXN001555,ORD001555,CUST00105,15441.11,2026-08-22,SUCCESS,160.64,28.92,0.0,15251.55,SET001518,15251.55,0.0,MATCHED
TXN001556,ORD001556,CUST00576,21634.55,2026-08-24,SUCCESS,505.6,91.01,0.0,21037.94,SET001519,21037.94,0.0,MATCHED
TXN001557,ORD001557,CUST00663,14075.64,2026-08-08,SUCCESS,212.81,38.31,0.0,13824.52,SET001520,13824.52,0.0,MATCHED
TXN001558,ORD001558,CUST00524,19629.25,2026-08-26,SUCCESS,224.96,40.49,0.0,19363.8,SET001521,19363.8,0.0,MATCHED
TXN001559,ORD001559,CUST00295,17354.11,2026-08-02,SUCCESS,263.39,47.41,11162.97,5880.34,SET001522,5880.34,0.0,MATCHED
TXN001560,ORD001560,CUST00391,9750.11,2026-08-26,SUCCESS,149.77,26.96,2068.57,7504.81,SET001523,7504.81,0.0,MATCHED
TXN001561,ORD001561,CUST00321,24149.25,2026-08-02,SUCCESS,368.74,66.37,0.0,23714.14,SET001524,23714.14,0.0,MATCHED
TXN001562,ORD001562,CUST00014,18617.38,2026-08-07,SUCCESS,370.83,66.75,0.0,18179.8,SET001525,18179.8,0.0,MATCHED
TXN001563,ORD001563,CUST00636,21734.36,2026-08-15,SUCCESS,298.07,53.65,14695.9,6686.74,SET001526,6686.74,0.0,MATCHED
TXN001564,ORD001564,CUST00231,22796.01,2026-08-23,SUCCESS,449.57,80.92,0.0,22265.52,SET001527,22265.52,0.0,MATCHED
TXN001565,ORD001565,CUST00664,9256.75,2026-08-19,SUCCESS,174.84,31.47,0.0,9050.44,SET001528,9050.44,0.0,MATCHED
TXN001566,ORD001566,CUST00560,18487.41,2026-08-07,SUCCESS,437.34,78.72,0.0,17971.35,SET001529,17971.35,0.0,MATCHED
TXN001567,ORD001567,CUST00199,7425.03,2026-08-06,SUCCESS,81.55,14.68,0.0,7328.8,SET001530,7328.8,0.0,MATCHED
TXN001568,ORD001568,CUST00700,1954.28,2026-08-06,SUCCESS,28.48,5.13,0.0,1920.67,SET001531,1920.67,0.0,MATCHED
TXN001569,ORD001569,CUST00527,3071.91,2026-08-02,SUCCESS,46.27,8.33,1349.92,1667.39,SET001532,1667.39,0.0,MATCHED
TXN001570,ORD001570,CUST00439,7049.89,2026-08-09,SUCCESS,72.58,13.06,0.0,6964.25,SET001533,6964.25,0.0,MATCHED
TXN001571,ORD001571,CUST00134,4107.13,2026-08-09,SUCCESS,61.16,11.01,0.0,4034.96,SET001534,4034.96,0.0,MATCHED
TXN001572,ORD001572,CUST00006,8331.01,2026-08-23,SUCCESS,140.91,25.36,0.0,8164.74,SET001535,8164.74,0.0,MATCHED
TXN001573,ORD001573,CUST00159,1094.52,2026-08-11,SUCCESS,25.12,4.52,0.0,1064.88,SET001536,1064.88,0.0,MATCHED
TXN001574,ORD001574,CUST00612,1366.3,2026-08-21,SUCCESS,25.3,4.55,0.0,1336.45,SET001537,1336.45,0.0,MATCHED
TXN001575,ORD001575,CUST00631,21094.19,2026-08-10,SUCCESS,496.16,89.31,0.0,20508.72,SET001538,20508.72,0.0,MATCHED
TXN001576,ORD001576,CUST00503,19768.71,2026-08-18,SUCCESS,276.75,49.81,0.0,19442.15,SET001539,19442.15,0.0,MATCHED
TXN001577,ORD001577,CUST00367,1914.73,2026-08-23,SUCCESS,39.14,7.05,0.0,1868.54,SET001540,1868.54,0.0,MATCHED
TXN001578,ORD001578,CUST00326,13182.34,2026-08-06,SUCCESS,248.09,44.66,0.0,12889.59,SET001541,12889.59,0.0,MATCHED
TXN001579,ORD001579,CUST00534,1797.59,2026-08-17,SUCCESS,44.56,8.02,0.0,1745.01,SET001542,1745.01,0.0,MATCHED
TXN001580,ORD001580,CUST00164,10456.69,2026-08-18,SUCCESS,163.82,29.49,0.0,10263.38,SET001543,10263.38,0.0,MATCHED
TXN001581,ORD001581,CUST00414,2389.44,2026-08-08,SUCCESS,37.88,6.82,0.0,2344.74,SET001544,2344.74,0.0,MATCHED
TXN001582,ORD001582,CUST00219,16617.03,2026-08-11,SUCCESS,308.88,55.6,0.0,16252.55,SET001545,16252.55,0.0,MATCHED
TXN001583,ORD001583,CUST00370,7410.0,2026-08-25,SUCCESS,163.95,29.51,0.0,7216.54,SET001546,7216.54,0.0,MATCHED
TXN001584,ORD001584,CUST00634,13309.42,2026-08-18,SUCCESS,153.07,27.55,0.0,13128.8,SET001547,13128.8,0.0,MATCHED
TXN001585,ORD001585,CUST00665,319.21,2026-08-22,SUCCESS,6.42,1.16,0.0,311.63,SET001548,311.63,0.0,MATCHED
TXN001586,ORD001586,CUST00355,11197.11,2026-08-21,SUCCESS,168.4,30.31,0.0,10998.4,SET001549,10998.4,0.0,MATCHED
TXN001587,ORD001587,CUST00629,22973.32,2026-08-08,SUCCESS,402.99,72.54,0.0,22497.79,SET001550,22497.79,0.0,MATCHED
TXN001588,ORD001588,CUST00041,17095.53,2026-08-11,SUCCESS,367.1,66.08,0.0,16662.35,SET001551,16662.35,0.0,MATCHED
TXN001589,ORD001589,CUST00391,22906.72,2026-08-04,SUCCESS,345.73,62.23,0.0,22498.76,SET001552,22498.76,0.0,MATCHED
TXN001590,ORD001590,CUST00396,6489.1,2026-08-24,SUCCESS,124.74,22.45,0.0,6341.91,SET001553,6341.91,0.0,MATCHED
TXN001591,ORD001591,CUST00290,715.17,2026-08-17,SUCCESS,11.05,1.99,0.0,702.13,SET001554,702.13,0.0,MATCHED
TXN001592,ORD001592,CUST00384,12906.3,2026-08-17,SUCCESS,213.47,38.42,0.0,12654.41,SET001555,12654.41,0.0,MATCHED
TXN001593,ORD001593,CUST00457,12221.44,2026-08-10,SUCCESS,213.32,38.4,0.0,11969.72,SET001556,11969.72,0.0,MATCHED
TXN001594,ORD001594,CUST00668,4893.56,2026-08-17,SUCCESS,111.13,20.0,0.0,4762.43,SET001557,4762.43,0.0,MATCHED
TXN001595,ORD001595,CUST00085,23710.47,2026-08-06,SUCCESS,517.06,93.07,0.0,,,23100.34,,MISSING_SETTLEMENT
TXN001596,ORD001596,CUST00551,13376.82,2026-08-21,SUCCESS,302.39,54.43,7520.57,5499.43,SET001558,5499.43,0.0,MATCHED
TXN001597,ORD001597,CUST00068,5348.46,2026-08-21,SUCCESS,96.47,17.36,0.0,5234.63,SET001559,5234.63,0.0,MATCHED
TXN001598,ORD001598,CUST00219,21637.28,2026-08-14,SUCCESS,309.64,55.74,0.0,21271.9,SET001560,21271.9,0.0,MATCHED
TXN001599,ORD001599,CUST00107,5218.93,2026-08-23,SUCCESS,55.91,10.06,0.0,5152.96,SET001561,5152.96,0.0,MATCHED
TXN001600,ORD001600,CUST00446,16199.37,2026-08-03,SUCCESS,404.07,72.73,0.0,,,15722.57,,MISSING_SETTLEMENT
TXN001601,ORD001601,CUST00158,691.45,2026-08-23,SUCCESS,11.08,1.99,520.58,157.8,SET001562,157.8,0.0,MATCHED
TXN001602,ORD001602,CUST00340,1043.37,2026-08-03,SUCCESS,13.97,2.51,0.0,1026.89,SET001563,1026.89,0.0,MATCHED
TXN001603,ORD001603,CUST00056,4532.0,2026-08-09,SUCCESS,95.82,17.25,0.0,4418.93,SET001564,4418.93,0.0,MATCHED
TXN001604,ORD001604,CUST00572,1854.01,2026-08-08,SUCCESS,21.1,3.8,0.0,,,1829.11,,MISSING_SETTLEMENT
TXN001605,ORD001605,CUST00265,10250.06,2026-08-15,SUCCESS,232.3,41.81,0.0,9975.95,SET001565,9975.95,0.0,MATCHED
TXN001606,ORD001606,CUST00646,10170.76,2026-08-11,SUCCESS,116.16,20.91,0.0,10033.69,SET001566,10033.69,0.0,MATCHED
TXN001607,ORD001607,CUST00018,9798.6,2026-08-04,SUCCESS,147.49,26.55,0.0,9624.56,SET001567,9624.56,0.0,MATCHED
TXN001608,ORD001608,CUST00548,246.88,2026-08-24,SUCCESS,2.72,0.49,0.0,243.67,SET001568,243.67,0.0,MATCHED
TXN001609,ORD001609,CUST00634,1674.62,2026-08-24,SUCCESS,36.87,6.64,0.0,1631.11,SET001569,1631.11,0.0,MATCHED
TXN001610,ORD001610,CUST00600,1233.37,2026-08-03,SUCCESS,21.13,3.8,0.0,1208.44,SET001570,1208.44,0.0,MATCHED
TXN001611,ORD001611,CUST00367,23208.39,2026-08-04,SUCCESS,305.1,54.92,0.0,22848.37,SET001571,22848.37,0.0,MATCHED
TXN001612,ORD001612,CUST00297,19693.61,2026-08-10,SUCCESS,431.97,77.75,0.0,19183.89,SET001572,19183.89,0.0,MATCHED
TXN001613,ORD001613,CUST00622,2253.98,2026-08-25,SUCCESS,44.57,8.02,0.0,2201.39,SET001573,2201.39,0.0,MATCHED
TXN001614,ORD001614,CUST00449,9597.2,2026-08-22,SUCCESS,139.43,25.1,0.0,9432.67,SET001574,9432.67,0.0,MATCHED
TXN001615,ORD001615,CUST00032,11902.29,2026-08-18,SUCCESS,262.59,47.27,0.0,11592.43,SET001575,11592.43,0.0,MATCHED
TXN001616,ORD001616,CUST00226,3495.9,2026-08-13,SUCCESS,57.66,10.38,0.0,3427.86,SET001576,3427.86,0.0,MATCHED
TXN001617,ORD001617,CUST00559,7444.96,2026-08-21,SUCCESS,134.75,24.25,0.0,7285.96,SET001577,7285.96,0.0,MATCHED
TXN001618,ORD001618,CUST00148,7521.61,2026-08-26,SUCCESS,97.79,17.6,0.0,7406.22,SET001578,7406.22,0.0,MATCHED
TXN001619,ORD001619,CUST00664,9390.95,2026-08-01,SUCCESS,150.58,27.1,0.0,8633.5,SET001579,9213.27,579.77,UNDER_SETTLED
TXN001620,ORD001620,CUST00567,21881.7,2026-08-05,SUCCESS,423.95,76.31,0.0,21381.44,SET001580,21381.44,0.0,MATCHED
TXN001621,ORD001621,CUST00127,1140.15,2026-08-19,SUCCESS,19.15,3.45,0.0,1117.55,SET001581,1117.55,0.0,MATCHED
TXN001622,ORD001622,CUST00611,9912.63,2026-08-18,SUCCESS,212.64,38.28,7503.44,2158.27,SET001582,2158.27,0.0,MATCHED
TXN001623,ORD001623,CUST00088,7686.81,2026-08-24,SUCCESS,97.69,17.58,0.0,7571.54,SET001583,7571.54,0.0,MATCHED
TXN001624,ORD001624,CUST00353,5372.25,2026-08-21,SUCCESS,55.22,9.94,0.0,5307.09,SET001584,5307.09,0.0,MATCHED
TXN001625,ORD001625,CUST00525,3647.13,2026-08-06,SUCCESS,74.95,13.49,2804.89,753.8,SET001585,753.8,0.0,MATCHED
TXN001626,ORD001626,CUST00227,15460.43,2026-08-09,SUCCESS,354.67,63.84,0.0,15041.92,SET001586,15041.92,0.0,MATCHED
TXN001627,ORD001627,CUST00199,2954.1,2026-08-22,SUCCESS,55.1,9.92,0.0,2889.08,SET001587,2889.08,0.0,MATCHED
TXN001628,ORD001628,CUST00581,21321.05,2026-08-25,SUCCESS,281.32,50.64,0.0,20989.09,SET001588,20989.09,0.0,MATCHED
TXN001629,ORD001629,CUST00563,11585.5,2026-08-18,SUCCESS,283.05,50.95,0.0,11251.5,SET001589,11251.5,0.0,MATCHED
TXN001630,ORD001630,CUST00075,7337.25,2026-08-03,SUCCESS,155.06,27.91,0.0,7154.28,SET001590,7154.28,0.0,MATCHED
TXN001631,ORD001631,CUST00257,2545.24,2026-08-24,SUCCESS,43.29,7.79,0.0,2494.16,SET001591,2494.16,0.0,MATCHED
TXN001632,ORD001632,CUST00595,12231.04,2026-08-11,SUCCESS,294.25,52.96,0.0,,,11883.83,,MISSING_SETTLEMENT
TXN001633,ORD001633,CUST00366,3292.56,2026-08-21,SUCCESS,59.24,10.66,0.0,3222.66,SET001592,3222.66,0.0,MATCHED
TXN001634,ORD001634,CUST00241,2591.12,2026-08-20,SUCCESS,49.79,8.96,0.0,2532.37,SET001593,2532.37,0.0,MATCHED
TXN001635,ORD001635,CUST00072,22512.95,2026-08-11,SUCCESS,484.86,87.27,0.0,21940.82,SET001594,21940.82,0.0,MATCHED
TXN001636,ORD001636,CUST00498,11321.08,2026-08-20,SUCCESS,186.86,33.63,0.0,11100.59,SET001595,11100.59,0.0,MATCHED
TXN001637,ORD001637,CUST00676,7711.32,2026-08-19,SUCCESS,142.6,25.67,0.0,7543.05,SET001596,7543.05,0.0,MATCHED
TXN001638,ORD001638,CUST00157,14182.24,2026-08-12,SUCCESS,275.15,49.53,0.0,13857.56,SET001597,13857.56,0.0,MATCHED
TXN001639,ORD001639,CUST00324,23970.61,2026-08-06,SUCCESS,427.49,76.95,0.0,23466.17,SET001598,23466.17,0.0,MATCHED
TXN001640,ORD001640,CUST00005,7899.05,2026-08-26,SUCCESS,122.15,21.99,0.0,7754.91,SET001599,7754.91,0.0,MATCHED
TXN001641,ORD001641,CUST00227,17833.76,2026-08-21,SUCCESS,217.86,39.21,0.0,17576.69,SET001600,17576.69,0.0,MATCHED
TXN001642,ORD001642,CUST00447,6989.33,2026-08-12,SUCCESS,85.67,15.42,0.0,6888.24,SET001601,6888.24,0.0,MATCHED
TXN001643,ORD001643,CUST00138,17021.55,2026-08-11,SUCCESS,345.19,62.13,0.0,16614.23,SET001602,16614.23,0.0,MATCHED
TXN001644,ORD001644,CUST00492,11624.92,2026-08-12,SUCCESS,168.61,30.35,0.0,11425.96,SET001603,11425.96,0.0,MATCHED
TXN001645,ORD001645,CUST00313,12225.59,2026-08-04,SUCCESS,202.1,36.38,0.0,11987.11,SET001604,11987.11,0.0,MATCHED
TXN001646,ORD001646,CUST00180,16174.23,2026-08-03,SUCCESS,239.05,43.03,0.0,15892.15,SET001605,15892.15,0.0,MATCHED
TXN001647,ORD001647,CUST00288,21481.97,2026-08-05,SUCCESS,482.34,86.82,0.0,20912.81,SET001606,20912.81,0.0,MATCHED
TXN001648,ORD001648,CUST00552,4991.16,2026-08-24,SUCCESS,54.74,9.85,0.0,4926.57,SET001607,4926.57,0.0,MATCHED
TXN001649,ORD001649,CUST00642,2003.91,2026-08-03,SUCCESS,26.16,4.71,0.0,1973.04,SET001608,1973.04,0.0,MATCHED
TXN001650,ORD001650,CUST00020,21254.72,2026-08-21,SUCCESS,344.04,61.93,0.0,20848.75,SET001609,20848.75,0.0,MATCHED
TXN001651,ORD001651,CUST00032,20334.8,2026-08-19,SUCCESS,454.6,81.83,0.0,19798.37,SET001610,19798.37,0.0,MATCHED
TXN001652,ORD001652,CUST00415,19253.09,2026-08-07,SUCCESS,379.11,68.24,0.0,18805.74,SET001611,18805.74,0.0,MATCHED
TXN001653,ORD001653,CUST00038,13834.69,2026-08-18,SUCCESS,191.56,34.48,0.0,13608.65,SET001612,13608.65,0.0,MATCHED
TXN001654,ORD001654,CUST00553,11855.39,2026-08-25,SUCCESS,225.47,40.58,0.0,11589.34,SET001613,11589.34,0.0,MATCHED
TXN001655,ORD001655,CUST00153,9208.88,2026-08-08,SUCCESS,148.15,26.67,0.0,9034.06,SET001614,9034.06,0.0,MATCHED
TXN001656,ORD001656,CUST00604,18357.35,2026-08-10,SUCCESS,214.84,38.67,0.0,18103.84,SET001615,18103.84,0.0,MATCHED
TXN001657,ORD001657,CUST00138,11671.06,2026-08-17,SUCCESS,150.31,27.06,0.0,11493.69,SET001616,11493.69,0.0,MATCHED
TXN001658,ORD001658,CUST00093,9979.95,2026-08-17,SUCCESS,136.56,24.58,8537.53,1281.28,SET001617,1281.28,0.0,MATCHED
TXN001659,ORD001659,CUST00011,16600.69,2026-08-26,SUCCESS,372.0,66.96,0.0,16161.73,SET001618,16161.73,0.0,MATCHED
TXN001660,ORD001660,CUST00629,17135.63,2026-08-25,SUCCESS,290.66,52.32,0.0,16792.65,SET001619,16792.65,0.0,MATCHED
TXN001661,ORD001661,CUST00527,3595.23,2026-08-06,SUCCESS,66.14,11.91,0.0,3517.18,SET001620,3517.18,0.0,MATCHED
TXN001662,ORD001662,CUST00184,14202.3,2026-08-19,SUCCESS,234.93,42.29,0.0,13925.08,SET001621,13925.08,0.0,MATCHED
TXN001663,ORD001663,CUST00676,21817.66,2026-08-05,SUCCESS,429.89,77.38,0.0,21310.39,SET001622,21310.39,0.0,MATCHED
TXN001664,ORD001664,CUST00496,23485.46,2026-08-02,SUCCESS,247.89,44.62,0.0,23192.95,SET001623,23192.95,0.0,MATCHED
TXN001665,ORD001665,CUST00225,19060.66,2026-08-08,SUCCESS,236.17,42.51,0.0,18781.98,SET001624,18781.98,0.0,MATCHED
TXN001666,ORD001666,CUST00065,6682.49,2026-08-08,SUCCESS,80.5,14.49,0.0,6587.5,SET001625,6587.5,0.0,MATCHED
TXN001667,ORD001667,CUST00044,16747.78,2026-08-17,SUCCESS,232.39,41.83,0.0,16473.56,SET001626,16473.56,0.0,MATCHED
TXN001668,ORD001668,CUST00370,9763.52,2026-08-15,SUCCESS,215.32,38.76,0.0,9509.44,SET001627,9509.44,0.0,MATCHED
TXN001669,ORD001669,CUST00048,1093.63,2026-08-21,SUCCESS,21.74,3.91,0.0,1067.98,SET001628,1067.98,0.0,MATCHED
TXN001670,ORD001670,CUST00332,2670.3,2026-08-17,SUCCESS,33.75,6.08,0.0,2630.47,SET001629,2630.47,0.0,MATCHED
TXN001671,ORD001671,CUST00649,20758.21,2026-08-24,SUCCESS,473.03,85.15,0.0,20200.03,SET001630,20200.03,0.0,MATCHED
TXN001672,ORD001672,CUST00270,14507.92,2026-08-19,SUCCESS,354.82,63.87,0.0,,,14089.23,,MISSING_SETTLEMENT
TXN001673,ORD001673,CUST00179,9478.82,2026-08-13,SUCCESS,163.87,29.5,0.0,9285.45,SET001631,9285.45,0.0,MATCHED
TXN001674,ORD001674,CUST00375,14733.2,2026-08-03,SUCCESS,151.73,27.31,0.0,14554.16,SET001632,14554.16,0.0,MATCHED
TXN001675,ORD001675,CUST00530,6364.5,2026-08-08,SUCCESS,145.71,26.23,0.0,6192.56,SET001633,6192.56,0.0,MATCHED
TXN001676,ORD001676,CUST00529,10205.47,2026-08-12,SUCCESS,114.9,20.68,0.0,10069.89,SET001634,10069.89,0.0,MATCHED
TXN001677,ORD001677,CUST00499,19837.17,2026-08-20,SUCCESS,377.38,67.93,0.0,19391.86,SET001635,19391.86,0.0,MATCHED
TXN001678,ORD001678,CUST00007,12595.74,2026-08-05,SUCCESS,289.8,52.16,0.0,12253.78,SET001636,12253.78,0.0,MATCHED
TXN001679,ORD001679,CUST00451,4223.58,2026-08-03,SUCCESS,99.29,17.87,0.0,4106.42,SET001637,4106.42,0.0,MATCHED
TXN001680,ORD001680,CUST00527,16122.58,2026-08-07,SUCCESS,259.66,46.74,8331.36,7484.82,SET001638,7484.82,0.0,MATCHED
TXN001681,ORD001681,CUST00154,4753.95,2026-08-12,SUCCESS,73.46,13.22,0.0,4667.27,SET001639,4667.27,0.0,MATCHED
TXN001682,ORD001682,CUST00617,17960.84,2026-08-04,SUCCESS,356.73,64.21,0.0,17539.9,SET001640,17539.9,0.0,MATCHED
TXN001683,ORD001683,CUST00677,5835.62,2026-08-26,SUCCESS,66.26,11.93,0.0,5757.43,SET001641,5757.43,0.0,MATCHED
TXN001684,ORD001684,CUST00339,18034.37,2026-08-16,SUCCESS,435.48,78.39,0.0,17520.5,SET001642,17520.5,0.0,MATCHED
TXN001685,ORD001685,CUST00692,12022.48,2026-08-07,SUCCESS,250.83,45.15,0.0,11726.5,SET001643,11726.5,0.0,MATCHED
TXN001686,ORD001686,CUST00605,4115.03,2026-08-14,SUCCESS,49.83,8.97,0.0,4056.23,SET001644,4056.23,0.0,MATCHED
TXN001687,ORD001687,CUST00023,6167.39,2026-08-05,SUCCESS,72.03,12.97,5557.91,524.48,SET001645,524.48,0.0,MATCHED
TXN001688,ORD001688,CUST00588,14849.46,2026-08-05,SUCCESS,312.09,56.18,0.0,14481.19,SET001646,14481.19,0.0,MATCHED
TXN001689,ORD001689,CUST00645,12864.81,2026-08-19,SUCCESS,308.68,55.56,0.0,12500.57,SET001647,12500.57,0.0,MATCHED
TXN001690,ORD001690,CUST00151,1492.21,2026-08-09,SUCCESS,26.61,4.79,0.0,1460.81,SET001648,1460.81,0.0,MATCHED
TXN001691,ORD001691,CUST00185,12964.35,2026-08-13,SUCCESS,290.85,52.35,0.0,12621.15,SET001649,12621.15,0.0,MATCHED
TXN001692,ORD001692,CUST00614,24234.17,2026-08-21,SUCCESS,587.56,105.76,0.0,23540.85,SET001650,23540.85,0.0,MATCHED
TXN001693,ORD001693,CUST00020,21974.87,2026-08-24,SUCCESS,526.81,94.83,0.0,21353.23,SET001651,21353.23,0.0,MATCHED
TXN001694,ORD001694,CUST00678,20550.45,2026-08-03,SUCCESS,283.13,50.96,0.0,,,20216.36,,MISSING_SETTLEMENT
TXN001695,ORD001695,CUST00222,11285.16,2026-08-16,SUCCESS,262.59,47.27,0.0,10975.3,SET001652,10975.3,0.0,MATCHED
TXN001696,ORD001696,CUST00494,4347.11,2026-08-14,SUCCESS,59.0,10.62,0.0,4277.49,SET001653,4277.49,0.0,MATCHED
TXN001697,ORD001697,CUST00616,3653.53,2026-08-19,SUCCESS,43.24,7.78,0.0,3602.51,SET001654,3602.51,0.0,MATCHED
TXN001698,ORD001698,CUST00187,15617.97,2026-08-17,SUCCESS,345.16,62.13,0.0,15210.68,SET001655,15210.68,0.0,MATCHED
TXN001699,ORD001699,CUST00271,4276.27,2026-08-22,SUCCESS,63.88,11.5,0.0,4200.89,SET001656,4200.89,0.0,MATCHED
TXN001700,ORD001700,CUST00351,23066.56,2026-08-20,SUCCESS,432.84,77.91,0.0,22555.81,SET001657,22555.81,0.0,MATCHED
TXN001701,ORD001701,CUST00605,1814.19,2026-08-13,SUCCESS,28.75,5.17,0.0,1780.27,SET001658,1780.27,0.0,MATCHED
